,Human,AO,ConfAO,HAI,ConfHAI,ConfHAIPerson
0,0.2657040535329665,-0.28198709490166973,0,-0.2130750487604488,0,-0.016065327282287396
1,0.2657040535329665,-0.2703030213001327,0,-0.20585101071327094,0,0.03268141794703687
2,0.2657040535329665,-0.26866214584780534,0,-0.2122607864719948,0,-0.036480571677529036
3,0.2657040535329665,-0.25662437468436383,0,-0.2049632028754646,0,-0.020429523863129347
4,0.2657040535329665,-0.2528811319705032,0,-0.19324520978470078,0,0.0016891877708638502
5,0.2657040535329665,-0.26907384267486184,0,-0.17939398426922662,0,-0.059428112588199244
6,0.2657040535329665,-0.26836483627505237,0,-0.21532039486691382,0,-0.08501277655459391
7,0.2657040535329665,-0.2636636438969622,0,-0.22211376505680344,0,0.007923137208451149
8,0.2657040535329665,-0.25408170048610357,0,-0.22314477890175496,0,0.03321900069516272
9,0.2657040535329665,-0.251424170560054,0,-0.18791121105921177,0,0.031242001133004897
