,Human,AO,ConfAO,HAI,ConfHAI,ConfHAIPerson
0,0.2657040535329665,-0.28198709490166973,-0.2674280076243989,-0.2130750487604488,-0.24708092080177824,-0.14756961214349826
1,0.2657040535329665,-0.2703030213001327,-0.28198759961943337,-0.20585101071327094,-0.20114567033914266,-0.10520100092246508
2,0.2657040535329665,-0.26866214584780534,-0.27306801508843176,-0.2122607864719948,-0.22433416987199983,-0.1246199977154539
3,0.2657040535329665,-0.25662437468436383,-0.26680451633413804,-0.2049632028754646,-0.2307121732416215,-0.06697666977931005
4,0.2657040535329665,-0.2528811319705032,-0.24182344600661726,-0.19324520978470078,-0.20215620342545046,-0.1214945549143796
5,0.2657040535329665,-0.26907384267486184,-0.2641430799403212,-0.17939398426922662,-0.23418788654473904,-0.10335911646703506
6,0.2657040535329665,-0.26836483627505237,-0.2707455244414968,-0.21532039486691382,-0.23043559775302921,-0.13349088095854567
7,0.2657040535329665,-0.2636636438969622,-0.26841882523379174,-0.22211376505680344,-0.23147946337130612,-0.09462928719651106
8,0.2657040535329665,-0.25408170048610357,-0.25524086919115024,-0.22314477890175496,-0.20960178659342013,-0.0704339384946823
9,0.2657040535329665,-0.251424170560054,-0.2572899461514893,-0.18791121105921177,-0.23340489853424806,-0.11612659508469403
